YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2019,1-Winter,AQUE,0.046348315,0.603089888,0.03697959,0.008417368,0.010895033,0.017667189,2.532808989,35.35842697,0.012282383,0.000720892,89,0.048630388,0.049534095,0.054383807,0.002003,0.000672997,3.81895E-05,0.035698069,0.007352474,0.002048381,0,0.009464629,0.054563552,0.001483823,0.000302725,8.42546E-05,0,0.000391778,0.000488017,9.88857E-05,2.73317E-05,0,0.000127154,2.50533E-05,5.19E-06,1.47E-06,0,6.77E-06,,,577.5903479,167.677011,18.27059747,0.003064882,0.001129165,0.000926029,0.001440662,1.32715929,0.225152401,0.001106533,8.95521E-05,0.001426244,0.032578099,0.007159363,0.000346601,0.007208574,0.000117638,0.007337617,6.95E-06,0.006313326,0.002807021,0.000101334,0,0.000359318,0.006996366,0.000297259,0.000116141,7.58E-06,0,3.36352E-05,0.000100406,3.86705E-05,2.26E-06,0,1.17706E-05,5.36E-06,2.11E-06,1.75E-07,0,7.94E-07
2019,2-Spring,AQUE,0.237150538,1.13311828,0.0620304,0.020280079,0.015018731,0.02673159,2.953978495,33.39102151,0.019709839,0.001496113,93,0.035729749,0.035817905,0.03718118,0.001924903,0.00062002,0.000050859,0.012762652,0.002821121,0.002720237,0,0.009473473,0.027777483,0.000655893,0.000189695,0.000151385,0,0.000517672,0.000209733,6.00009E-05,0.000048462,0,0.000165564,1.68453E-05,4.98E-06,3.92E-06,0,0.000013389,,,784.6247244,250.8491052,39.24852918,0.005194197,0.00259617,0.001364729,0.001835643,1.198449584,0.277425455,0.001891034,0.000212204,0.008704045,0.057330169,0.003328445,0.000264889,0.003467671,0.000092533,0.004105851,9.92E-06,0.001911034,0.001789545,0.000137828,0,0.000380012,0.002712418,0.000110319,0.000123324,1.57485E-05,0,4.88281E-05,3.56739E-05,0.000039254,4.67E-06,0,0.000016929,3.31E-06,3.34E-06,5.87E-07,0,1.89E-06
2019,3-Summer,AQUE,0.611989247,2.752795699,0.121245016,0.016971344,0.020269408,0.084004265,1.355,30.315,0.014194312,0.000539741,93,0,0,0,0,0,0,0.016159423,0.002278535,0.002841763,0,0.008223546,0.018748273,0.00055632,0,0.000205771,0,0.000595464,0.000183461,0,6.78582E-05,0,0.000196369,1.43844E-05,0,5.32E-06,0,1.53965E-05,,,763.1228783,278.442864,63.54844824,0.007484514,0.002218753,0.001637782,0.004948613,2.108038678,0.210101259,0.001887932,0.000104972,0.016208949,0.114359525,0.002745448,0.000176687,0.001672872,3.31413E-05,0,0,0.002331139,0.001210235,0.000237342,0,0.000596349,0.002227635,0.000157717,0,3.20094E-05,0,8.94531E-05,5.35401E-05,0,1.05437E-05,0,0.000033528,4.66E-06,0,1.26E-06,0,3.55E-06
2019,4-Autumn,AQUE,0.71,3.75,0.180587274,0.02712257,0.03388203,0.119582674,,,,,11,,,,,,,0.033334382,0.008931928,,0,,,,,,,,,,,,,,,,,,,,695.038685,223.5742171,27.58377724,0.018710058,0.005774821,0.004900563,0.012907275,,,,,0.035946594,0.298636197,,,,,,,0.008043301,0.005459519,,0,,,,,,,,,,,,,,,,,
2002,3-Summer,MOHK,0.530215054,12.49569893,1.456000997,0.773944581,0.464466938,0.217589478,2.015752688,28.14903226,0.388546316,0.024159022,93,0.034791605,0.036496996,0.031862064,0.047258583,0.012947339,0.000752249,0.014767892,0,0.003713721,0.000176312,0.012283163,0.030941087,0.020028448,0,0.005161208,0.000246297,0.017119636,0.005252876,0,0.001346353,6.93162E-05,0.004481244,0.000330347,0,8.74834E-05,3.15E-06,0.000287981,15.48839678,0.75530129,773.4309882,171.7489215,35.60396432,0.098391607,0.058296445,0.029685493,0.013555817,0.972380912,0.171024894,0.030199702,0.00270798,0.021817278,0.677963348,0.00264978,0.004733287,0.002727684,0.001357318,0.003220059,0.000111353,0.002317992,0,0.00016695,2.36371E-05,0.00053082,0.002362888,0.003405227,0,0.000428593,3.79337E-05,0.00135523,0.00090857,0,0.000101439,0.000011321,0.000393058,6.31267E-05,0,1.05278E-05,7.06E-07,3.34147E-05
2002,4-Autumn,MOHK,0.323833333,5.959333333,0.540357433,0.226075518,0.17833323,0.135948685,2.426888889,27.55694444,0.140638948,0.008811982,90,0.033379888,0.03209212,0.039568637,0.022828354,0.005742178,0.000363002,0.021006726,0.011050313,0.00300004,0.000821182,0.011543457,0.047421718,0.015132686,0.006766227,0.00227907,0.00070105,0.008714362,0.004054622,0.001766043,0.000613769,0.000189181,0.002346143,0.000218036,9.24469E-05,3.26207E-05,8.95E-06,0.000125292,15.4471905,0.725160122,585.1997713,138.6637412,35.62651738,0.03764449,0.017874477,0.012234399,0.009807284,1.114461874,0.240824952,0.011479259,0.001057224,0.017162451,0.346712113,0.005933575,0.004439223,0.005928324,0.00120913,0.006314716,0.000070987,0.003712908,0.004459564,0.000147766,0.000118076,0.000505821,0.005784931,0.002982377,0.002975746,0.000197696,0.000098177,0.000722747,0.000830473,0.000785693,4.79821E-05,2.77156E-05,0.000214091,4.24577E-05,3.90578E-05,3.91E-06,1.52E-06,1.43589E-05
2003,1-Winter,MOHK,0.135224719,2.275898876,0.189047684,0.072823368,0.057007942,0.059216374,2.42494382,28.3011236,0.050132631,0.003549058,89,0.041625827,0.044081242,0.043059182,0.008833448,0.002468958,0.00017675,0.022607814,0.015448492,0.002830912,0,0.011122444,0.052009662,0.005356471,0.003524255,0.000651963,0,0.002569469,0.001406054,0.000941819,0.000169819,0,0.000669313,0.000108605,7.43201E-05,1.29018E-05,0,5.08638E-05,14.68082892,1.402147233,584.8472746,120.4546466,16.66648759,0.019212227,0.008620215,0.005960912,0.006007737,1.030699837,0.195359544,0.005432402,0.000454371,0.007477978,0.185781909,0.006226227,0.001751999,0.006311078,0.000471999,0.006515454,4.07757E-05,0.003638027,0.004673807,0.000133021,0,0.000435809,0.00597123,0.001037339,0.001191742,6.03669E-05,0,0.000221171,0.000270895,0.000307993,1.47214E-05,0,6.29625E-05,0.000023493,2.57544E-05,1.57E-06,0,5.91E-06
2003,2-Spring,MOHK,0.647741936,3.166021505,0.190121787,0.069724502,0.056562996,0.063834288,2.871021505,35.13430108,0.062100708,0.004135437,93,0.040788631,0.040661434,0.037367193,0.006861978,0.002213366,0.000148266,0.0126417,0.009105711,0.002792913,0,0.011553554,0.036093877,0.002103397,0.001420939,0.000475827,0,0.001968094,0.000682969,0.000451161,0.000158627,0,0.00065731,5.00651E-05,3.49242E-05,1.13238E-05,0,4.68957E-05,13.5363904,4.01007712,800.945496,166.3874821,25.67642809,0.016718075,0.008687773,0.005478775,0.005139083,1.289905523,0.250636675,0.005983082,0.00053554,0.036161907,0.217481501,0.00444803,0.000870909,0.004535679,0.000288451,0.004838162,2.41296E-05,0.002068578,0.003322558,0.000143729,0,0.000517058,0.003979125,0.000387707,0.000555504,5.25327E-05,0,0.000203795,0.000126454,0.000175821,1.67465E-05,0,7.29765E-05,0.000010348,1.43044E-05,1.61E-06,0,6.44E-06
2003,3-Summer,MOHK,1.340698925,7.367903226,0.439250222,0.118154067,0.150471115,0.17062504,2.840752688,34.9683871,0.145288129,0.009843659,93,0.033097527,0.034146217,0.036174382,0.012684866,0.004268331,0.000305323,0.010991943,0.000227219,0.002291983,0,0.010005469,0.023516614,0.004156313,0.000139811,0.00084632,0,0.003783555,0.001357708,4.64249E-05,0.000276479,0,0.001237929,9.21054E-05,2.89E-06,1.91894E-05,0,8.60886E-05,15.9835328,0.881024118,764.4006689,169.2900404,35.1043926,0.02322086,0.008404848,0.008380702,0.008668067,1.260659947,0.23895921,0.009570445,0.00108275,0.042752749,0.302201968,0.002156534,0.001074174,0.002283428,0.000404419,0.002995535,4.35769E-05,0.001562867,0.000236867,0.000104437,0,0.000357667,0.001626706,0.00064908,0.000144962,5.82795E-05,0,0.000234909,0.000217492,4.81023E-05,1.65342E-05,0,8.86877E-05,0.000016452,2.97E-06,2.03E-06,0,8.87E-06
2003,4-Autumn,MOHK,0.882888889,9.5945,0.654715407,0.20349256,0.217336291,0.233886556,2.146055556,31.54833333,0.194547113,0.011056655,90,0.0305879,0.027714493,0.027049362,0.019480103,0.005415024,0.000323606,0.015732782,0.000732001,0.002257139,0,0.010524032,0.029245953,0.01003979,0.00045041,0.001435358,0,0.006684271,0.003047946,0.000149561,0.000439908,0,0.002057265,0.000188817,9.30E-06,2.72451E-05,0,0.000127299,15.85038216,0.890146406,595.4845232,139.9647179,35.13856161,0.042208313,0.015259983,0.013833826,0.015071926,1.472223182,0.217493887,0.016182997,0.001357189,0.036008404,0.499915636,0.003183587,0.002195629,0.003276917,0.000692553,0.003861398,0.000053288,0.002731865,0.000763082,0.000127873,0,0.000462467,0.00288881,0.001792718,0.000467004,0.000110723,0,0.000465273,0.000567283,0.000154965,2.98701E-05,0,0.000168202,0.00003859,9.58E-06,3.26E-06,0,1.46197E-05
2004,1-Winter,MOHK,0.417611111,5.111333333,0.351610907,0.117136053,0.105052197,0.129422657,2.352777778,27.36866667,0.092837583,0.007413605,90,0.026677385,0.026257716,0.024508604,0.011938989,0.003103702,0.000229891,0.023864191,0.005812283,0.002616975,0,0.009820365,0.042113814,0.01006947,0.001664571,0.001158561,0,0.004616093,0.002629521,0.000429529,0.000302915,0,0.00120846,0.000190159,3.22616E-05,2.17919E-05,0,8.68122E-05,13.51756369,2.162141239,582.3677009,120.771585,17.1326145,0.03090191,0.014231307,0.010500212,0.009466436,1.21513654,0.258413412,0.009684123,0.001229501,0.017234975,0.304551034,0.0044465,0.002121287,0.00444188,0.000570989,0.004228075,4.83149E-05,0.003662796,0.002463716,0.00015126,0,0.000445071,0.004429221,0.001898963,0.000749022,0.000109394,0,0.000397647,0.000511227,0.000194174,2.58337E-05,0,0.000118649,4.12368E-05,1.54266E-05,3.27E-06,0,1.23218E-05
2004,2-Spring,MOHK,0.53016129,4.304462366,0.240467114,0.067578967,0.05818579,0.114702357,2.132580645,27.30591398,0.061457515,0.004249206,93,0.042560563,0.043194013,0.044489287,0.009049461,0.002357656,0.000152207,0.019516372,0.00689507,0.002969059,0,0.008650602,0.038031103,0.003996932,0.001449346,0.000634725,0,0.00185094,0.001030998,0.000376239,0.000164287,0,0.000479016,6.15723E-05,2.28344E-05,9.95E-06,0,2.90167E-05,14.76651095,1.391210539,805.0048315,167.037602,25.79287989,0.01496082,0.006746309,0.004008349,0.007665714,1.014956896,0.194502403,0.004383337,0.000485838,0.018874998,0.202189796,0.003803098,0.000948014,0.003881921,0.000258409,0.003992031,0.000020271,0.003067839,0.002249547,0.000152,0,0.000361256,0.00357853,0.000679197,0.000489885,5.17207E-05,0,0.000143448,0.00017912,0.000127829,1.19047E-05,0,4.02203E-05,0.000011669,8.20E-06,1.11E-06,0,3.21E-06
2004,3-Summer,MOHK,1.747311828,8.985053763,0.505137831,0.110629584,0.122080938,0.272427309,2.127096774,30.16870968,0.144351863,0.008463628,93,0.034662756,0.035745548,0.033963345,0.015054909,0.004388528,0.0002428,0.012903955,0.002842805,0.002641562,0,0.008663437,0.027051759,0.006204599,0.001122945,0.001183915,0,0.003937376,0.001760873,0.000317383,0.000332528,0,0.001108419,0.000103949,1.85456E-05,2.01391E-05,0,6.68077E-05,16.46067433,0.800565742,770.8186401,171.7554615,35.881141,0.025633106,0.008322364,0.006696115,0.014098408,1.031807396,0.167108355,0.008857124,0.000813726,0.054325763,0.361283533,0.002903112,0.001610413,0.00298441,0.000492505,0.0034649,3.61184E-05,0.002303808,0.001450854,0.000131164,0,0.000318071,0.002740187,0.001240002,0.000651593,8.85973E-05,0,0.000261151,0.000360496,0.000187688,2.11311E-05,0,8.17212E-05,2.31875E-05,1.08083E-05,2.23E-06,0,7.07E-06
2004,4-Autumn,MOHK,1.026555556,7.764944444,0.44102988,0.06961682,0.118700782,0.252712278,1.922111111,29.38277778,0.121007838,0.006562602,90,0.039243339,0.03809588,0.03846648,0.0166537,0.00440825,0.00024339,0.021020456,0.011050335,0.002190224,0.000202331,0.008362205,0.042825551,0.008469395,0.004002296,0.001004366,9.25415E-05,0.003814434,0.002341731,0.001094593,0.000278687,2.53454E-05,0.001057717,0.000128237,0.000060276,1.51901E-05,1.39E-06,5.76719E-05,16.85285066,0.647026958,587.7478254,137.6425759,34.50434012,0.020869789,0.004560668,0.00604179,0.012420897,1.026470378,0.15091347,0.007411857,0.000667775,0.028067147,0.298444827,0.004269463,0.001945296,0.004315086,0.000568522,0.004612264,3.95043E-05,0.003449184,0.002372197,0.000109495,2.41455E-05,0.000275217,0.004123913,0.001388712,0.001090436,6.85521E-05,0.000011312,0.000219306,0.00038984,0.00030681,1.58727E-05,3.32E-06,7.08126E-05,2.36967E-05,1.74059E-05,1.57E-06,2.09E-07,5.73E-06
2005,1-Winter,MOHK,0.275786517,2.157752809,0.117588725,0.025842053,0.033926605,0.057820066,1.971067416,28.45337079,0.031541858,0.00189428,89,0.055027839,0.054083905,0.054708153,0.012778641,0.003436013,0.000197112,0.034061348,0.023220574,0.002269412,0.000290263,0.008757785,0.068599381,0.008236166,0.005962534,0.000464588,0.000048265,0.001820563,0.002210383,0.001601853,0.00012408,0.000012915,0.000486677,0.000123658,8.93641E-05,7.05E-06,7.24E-07,2.75489E-05,14.86121916,1.166552493,582.6733855,120.1529767,16.45704784,0.008307199,0.002480516,0.002629775,0.004182639,1.367706013,0.224232186,0.002724612,0.00024798,0.008343954,0.112683866,0.008345181,0.002317969,0.008410192,0.000631568,0.008644509,3.91175E-05,0.007256118,0.003998806,0.000136116,0.000035077,0.000375628,0.008284507,0.002045317,0.000988216,4.23541E-05,7.66E-06,0.000139062,0.000554834,0.000273841,9.73E-06,2.13E-06,0.000043495,0.000033153,1.75427E-05,9.61E-07,1.36E-07,3.48E-06
2005,2-Spring,MOHK,0.197096774,3.14188172,0.270925324,0.117000316,0.086818292,0.067106716,2.940913979,27.70774194,0.070984465,0.006261321,93,0.037074197,0.038055208,0.041483533,0.00791329,0.002107768,0.000182867,0.009515027,0.000900618,0.003367675,8.47E-06,0.010803392,0.024595179,0.001956827,0.000138425,0.000769378,2.98E-06,0.002469245,0.000505429,3.38637E-05,0.000201109,7.98E-07,0.000645349,4.42653E-05,2.58E-06,1.74125E-05,6.47E-08,5.58748E-05,12.96596475,5.034633352,803.1464008,167.3292416,26.08295096,0.017801569,0.00924863,0.0057815,0.004161281,0.94074291,0.243895507,0.005196209,0.000674433,0.005043827,0.143866811,0.002313591,0.00064383,0.002495003,0.000183008,0.00319369,2.23947E-05,0.001593222,0.000900693,0.000151445,2.38E-06,0.000401638,0.001843962,0.000326252,0.000139323,0.000059321,8.40E-07,0.000174268,8.50056E-05,3.40259E-05,1.40481E-05,2.25E-07,4.97099E-05,8.43E-06,2.65E-06,1.97E-06,1.99E-08,6.06E-06
2005,3-Summer,MOHK,0.744139785,5.363817204,0.404536935,0.158705479,0.106899873,0.138931583,2.290107527,29.06198925,0.110647674,0.007528979,93,0.029834846,0.030447494,0.026248892,0.011875582,0.003294199,0.000207922,0.01272395,0.00107181,0.003399256,0.000624261,0.011067833,0.02888711,0.005102315,0.000427788,0.001350129,0.0002495,0.004395098,0.001392227,0.000115713,0.000366546,6.70898E-05,0.00119425,9.84662E-05,8.22E-06,0.000026918,5.05E-06,8.70706E-05,15.71544229,1.007453853,766.9128186,170.3055656,35.34279548,0.02416938,0.013947968,0.006477343,0.00717326,1.097662354,0.210033675,0.007730613,0.000842874,0.02411584,0.212945406,0.002415921,0.001205464,0.002515913,0.000358994,0.003040039,3.27465E-05,0.00178595,0.000738663,0.000165045,8.72772E-05,0.00051536,0.002041103,0.000793396,0.000298306,0.000116696,0.000040258,0.000355966,0.000222308,8.02203E-05,2.77232E-05,0.00001095,0.000102239,1.81335E-05,6.32E-06,3.48E-06,9.98E-07,1.06501E-05
2005,4-Autumn,MOHK,0.591166667,4.513555556,0.284925308,0.056087292,0.072398862,0.156439154,1.826777778,28.13866667,0.07592289,0.004135091,90,0.026927492,0.026159422,0.026947698,0.008403644,0.002237784,0.000127995,0.021688937,0.007088865,0.002370764,0.000501233,0.008979592,0.040629391,0.005546778,0.00145259,0.000760294,0.000189707,0.002837568,0.001510238,0.000392543,0.000208027,5.21961E-05,0.000776214,8.33999E-05,2.20883E-05,1.13329E-05,2.81E-06,4.23172E-05,15.54173747,0.744716529,590.7080335,139.3648762,35.57261804,0.018549508,0.005679363,0.005320176,0.010673282,1.112276544,0.17647579,0.006131252,0.000546745,0.020237093,0.21891313,0.004290529,0.001190207,0.004402342,0.000343248,0.004634081,2.39043E-05,0.003374765,0.002168493,0.000126423,5.14493E-05,0.000371334,0.004032383,0.000927714,0.000536342,6.30273E-05,0.000023922,0.000210325,0.000260198,0.000146778,0.000015259,6.94E-06,6.55484E-05,1.60973E-05,8.32E-06,1.43E-06,4.42E-07,5.08E-06
2006,1-Winter,MOHK,0.094382023,0.550674157,0.026641878,0.007001341,0.005827094,0.013813443,1.856123596,28.45567416,0.007137798,0.000378171,89,0.030720489,0.031202202,0.031344083,0.001666989,0.000441702,2.29734E-05,0.029764466,0.00906142,0.00234003,0,0.008620147,0.049786062,0.002000294,0.000781272,0.000120745,0,0.000471722,0.000534859,0.000208551,3.23344E-05,0,0.000126274,3.07783E-05,1.23458E-05,1.84E-06,0,7.19E-06,13.68315732,2.504097213,585.5514009,121.1344244,16.82666404,0.002408936,0.001182688,0.00058334,0.001030634,1.001405266,0.149883499,0.000688413,4.66774E-05,0.00252197,0.027452731,0.005737235,0.00053123,0.005749737,0.000143166,0.005990194,8.53E-06,0.004668505,0.002892882,0.000115605,0,0.000361043,0.005480729,0.000443436,0.000288783,1.26224E-05,0,4.74387E-05,0.00012098,7.83594E-05,3.06E-06,0,1.35667E-05,7.63E-06,4.81E-06,2.62E-07,0,1.02E-06
2006,2-Spring,MOHK,0.422150538,1.632634409,0.055157628,0.00360514,0.00579104,0.045761448,2.291182796,29.2077957,0.015403797,0.000833682,93,0.043861262,0.044588915,0.043334166,0.001959955,0.000557057,2.98809E-05,0.014699472,0.004892255,0.002436059,0,0.007254996,0.029282782,0.000620488,0.000171069,8.82101E-05,0,0.000261197,0.000175753,4.86203E-05,2.47381E-05,0,7.33302E-05,1.02363E-05,2.74E-06,1.48E-06,0,4.39E-06,13.49309166,4.176383991,802.7834157,166.5501519,26.07260123,0.003319256,0.00046585,0.00048245,0.002918985,0.992871532,0.201953194,0.001129895,9.43291E-05,0.016697897,0.082582297,0.003023619,0.000173158,0.003092169,5.46224E-05,0.0035619,4.12E-06,0.001877277,0.002002342,0.000116411,0,0.000277425,0.002796424,9.98289E-05,7.60595E-05,6.86E-06,0,1.74379E-05,2.91973E-05,2.18395E-05,1.73E-06,0,5.38E-06,1.82E-06,1.21E-06,1.70E-07,0,4.70E-07
2006,3-Summer,MOHK,1.961182796,7.827688172,0.323360307,0.023150439,0.058736642,0.241473226,1.343870968,30.63596774,0.093718067,0.003295626,93,0.040521006,0.040350637,0.03541453,0.008868996,0.002577775,8.79452E-05,0.011011004,0.002405217,0.00204083,3.60845E-05,0.005848137,0.021341273,0.002152406,0.000446219,0.000512369,1.64586E-05,0.001536375,0.000620897,0.000128934,0.000148661,4.81E-06,0.000446392,0.00002449,5.16E-06,5.46E-06,1.58E-07,1.61967E-05,16.37613463,0.727489728,772.1350657,171.6792813,35.36412713,0.015712659,0.001755364,0.00413356,0.011131195,1.049059532,0.104330277,0.005781256,0.000317544,0.042527331,0.27683338,0.002167959,0.000637844,0.002304592,0.000212488,0.002877409,1.10126E-05,0.001430699,0.001177342,9.56591E-05,5.89E-06,0.000206227,0.001895882,0.000298087,0.000262888,3.48026E-05,2.78E-06,9.29476E-05,0.00008872,7.61801E-05,8.71E-06,8.61E-07,3.14925E-05,3.74E-06,2.87E-06,5.50E-07,3.21E-08,1.59E-06
2006,4-Autumn,MOHK,1.702777778,11.99733333,0.724420631,0.141493267,0.234118382,0.348808982,1.654111111,32.12955556,0.218261972,0.009508026,90,0.03370574,0.034511067,0.039507834,0.022895148,0.00705815,0.000345077,0.012026681,0.005587095,0.002016304,0.000384803,0.008742835,0.028757718,0.008525809,0.003883525,0.001334435,0.000240349,0.00589063,0.002593523,0.001183724,0.000398685,7.13766E-05,0.001763425,0.000117363,5.40423E-05,1.61305E-05,2.76E-06,7.23609E-05,16.47430469,0.633510837,584.1513248,138.4890304,35.6148181,0.034011254,0.007860395,0.011491123,0.01622423,1.184952159,0.144368976,0.01348719,0.000976121,0.037199413,0.432602602,0.002724897,0.002255691,0.002850468,0.000767208,0.003301243,4.82464E-05,0.001802709,0.00194977,0.000101463,2.47704E-05,0.000302327,0.002610717,0.001392258,0.001370535,8.96503E-05,1.90346E-05,0.000342274,0.000439794,0.000420055,2.24661E-05,6.31E-06,0.000124476,0.000023028,1.99513E-05,1.71E-06,3.33E-07,7.60E-06
2007,1-Winter,MOHK,0.765561798,8.751629214,0.8011137,0.325605751,0.267283707,0.208224242,2.672078652,29.62674157,0.221533704,0.017155112,89,0.041148794,0.039333391,0.044191992,0.032059894,0.008795629,0.000691768,0.019102534,0.005567535,0.002513259,4.52201E-05,0.01099317,0.038221717,0.014837294,0.004419283,0.001955906,3.49862E-05,0.008414954,0.004283055,0.001295158,0.000555511,1.07503E-05,0.002404762,0.000296243,0.000083587,4.08325E-05,5.81E-07,0.000174564,13.59832137,2.336978151,584.4196407,120.2489067,16.79728162,0.036297715,0.016229103,0.012564567,0.009641236,1.046345316,0.229977289,0.01255701,0.00165364,0.015441582,0.30915693,0.003288079,0.002891465,0.003371725,0.000880834,0.003714677,0.000082737,0.00250242,0.00193671,0.000115013,1.20799E-05,0.000413964,0.003126186,0.002022341,0.001528585,0.000121884,9.31E-06,0.000473545,0.000604332,0.000450315,2.90237E-05,2.97E-06,0.00015546,4.49247E-05,3.04146E-05,4.23E-06,1.58E-07,1.72024E-05
2007,2-Spring,MOHK,0.557258065,8.976827957,0.943176473,0.48056763,0.293606352,0.169002491,2.175053763,26.00758065,0.229912554,0.016477942,93,0.035101776,0.034766479,0.033008362,0.033711288,0.008220013,0.000576638,0.017027846,0.003371788,0.004032597,6.94E-06,0.012113234,0.036552401,0.016149103,0.003207196,0.003868566,6.78E-06,0.011600861,0.004008423,0.00080639,0.000946234,1.71E-06,0.002846752,0.00029729,0.000060711,6.95973E-05,1.29E-07,0.000209892,13.45793995,3.950833365,804.2261296,166.5735135,25.4991744,0.045380651,0.02581419,0.013669906,0.007752679,0.933477818,0.183469675,0.014118569,0.001631462,0.011893485,0.328480734,0.002662063,0.002859371,0.002736671,0.000783403,0.00319612,7.51071E-05,0.002070564,0.001413977,0.000176518,1.40E-06,0.000527567,0.002517434,0.002056491,0.001362755,0.00024857,1.40E-06,0.000716284,0.000525567,0.000341162,5.03454E-05,3.60E-07,0.000198682,4.37879E-05,2.59693E-05,7.28E-06,2.92E-08,2.15052E-05
2007,3-Summer,MOHK,0.418387097,7.195107527,0.57042826,0.205453227,0.191493411,0.173481622,1.723172043,27.70096774,0.149052732,0.008028538,93,0.028795084,0.028995521,0.023638773,0.018090961,0.004702048,0.000230896,0.016723749,0.002334062,0.003415886,4.64541E-05,0.011338441,0.033858592,0.010793952,0.001578249,0.002177881,2.59486E-05,0.007184305,0.002769235,0.000406664,0.000560911,6.54E-06,0.001850606,0.000163078,0.000025703,3.30838E-05,3.34E-07,0.000108553,16.20209796,0.779626152,763.740727,175.1316145,29.39609167,0.025737898,0.011141083,0.008663106,0.007743273,0.973396169,0.142267043,0.008545102,0.000768436,0.008378201,0.240701479,0.002984422,0.002036659,0.003070357,0.00054897,0.003478738,3.56973E-05,0.002494363,0.001206498,0.000154808,1.28352E-05,0.000453767,0.002805444,0.001654022,0.00079999,0.000136908,7.18E-06,0.00041814,0.000433003,0.000208411,2.93179E-05,1.84E-06,0.000122752,2.77854E-05,1.32658E-05,3.47E-06,9.99E-08,1.12085E-05
2007,4-Autumn,MOHK,0.348611111,6.359444444,0.423012633,0.11941383,0.156461839,0.147136964,2.217444444,27.05877778,0.107463778,0.007297338,90,0.036723051,0.036604018,0.042357995,0.014647619,0.003765715,0.000271827,0.028459483,0.004190724,0.002590272,0.001109057,0.010333992,0.046683528,0.009862846,0.001113762,0.001209982,0.000551958,0.004792947,0.002553028,0.00029334,0.000308909,0.000140296,0.001223873,0.000162168,0.000019511,1.86516E-05,9.32E-06,7.46578E-05,14.25858028,1.686590732,564.8334956,139.4360346,24.41946674,0.022766631,0.008955152,0.008510423,0.007113975,1.026820139,0.205815734,0.007110074,0.000861515,0.007699151,0.254512143,0.005100474,0.001747524,0.005191804,0.000490267,0.005438619,4.19577E-05,0.004510666,0.001746191,0.000132748,5.81132E-05,0.000399871,0.004956179,0.001455217,0.000466341,9.05895E-05,4.12289E-05,0.000305689,0.000386711,0.000125784,1.94245E-05,1.19409E-05,8.83384E-05,2.90237E-05,8.50E-06,2.17E-06,1.20E-06,8.25E-06
2008,1-Winter,MOHK,0.141888889,1.755444444,0.099656937,0.019456559,0.025833028,0.054367349,2.654444444,27.37877778,0.025468048,0.002119107,90,0.051751652,0.053075679,0.054624618,0.006470734,0.001655961,0.000131098,0.041894656,0.01341061,0.002343328,6.49992E-05,0.008038348,0.065751942,0.005849274,0.00153524,0.000279412,8.55E-06,0.001011823,0.001489768,0.000381991,7.01895E-05,2.07E-06,0.000255343,0.000108725,2.85573E-05,5.43E-06,1.68E-07,1.95489E-05,12.93566573,3.438183387,543.2703708,118.6176906,13.48906942,0.007255187,0.002285401,0.00219702,0.003605666,0.988466853,0.234676292,0.002055341,0.000251083,0.003892929,0.081542869,0.007601916,0.001058824,0.007628044,0.000275015,0.007795968,2.21379E-05,0.005747419,0.004725297,0.000120272,1.74166E-05,0.000296305,0.007485886,0.0008989,0.000467068,2.17101E-05,2.29E-06,6.77086E-05,0.000235717,0.000117557,4.75E-06,5.57E-07,0.000019045,1.87189E-05,9.11E-06,6.25E-07,5.01E-08,2.09E-06
